,0,1,2,3,4,5,6,7,8,9,label
639,0.008562482,0,0.074872301,0.026446249,0.03096452,0.082079701,0.027374198,0.036738352,1,0.033437944,8
641,0.008562281,0,0.074872771,0.026476823,0.030963794,0.082075377,0.027373559,0.036737477,1,0.033382246,8
647,0.008562094,0,0.074869515,0.026457638,0.030963142,0.082073421,0.027372991,0.036736698,1,0.033381548,8
657,0.008574592,0,0.075025609,0.026687425,0.031781379,0.083233591,0.027427811,0.036816731,1,0.033560597,8
662,0.008564068,0,0.07488618,0.026457113,0.03097056,0.082322626,0.027385737,0.036745157,1,0.033389438,8
666,0.008562015,0,0.074868618,0.026445987,0.030962798,0.082072325,0.027372682,0.036736295,1,0.033381175,8
669,0.008571175,0,0.074952036,0.026477907,0.030997079,0.083285114,0.027404741,0.036777082,1,0.033418207,8
680,0.008564306,0,0.074888729,0.02645026,0.030970692,0.082095818,0.027379617,0.036745726,1,0.033641461,8
685,0.008636134,0,0.07494048,0.026465433,0.030988576,0.082140851,0.027396642,0.036766859,1,0.034164954,8
697,0.008562236,0,0.074873231,0.026446362,0.030963662,0.082097517,0.027373434,0.036737345,1,0.03338458,8
708,0.008599621,0,0.07520366,0.026580631,0.031109924,0.082662847,0.027494653,0.036900278,1,0.03776416,8
724,0.008561981,0,0.074867907,0.026444024,0.030962713,0.08207252,0.027372615,0.036736195,1,0.033381089,8
738,0.008562293,0,0.074873841,0.02644493,0.03096339,0.082073903,0.027373195,0.036737005,1,0.033399044,8
740,0,0.015961831,0.068549756,0.018491094,0.023160681,0.075987156,0.019444079,0.029132485,1,0.025663172,8
748,0.008572218,0,0.075673071,0.026609583,0.03100124,0.082176363,0.02740658,0.036785973,1,0.033844547,8
751,0.008583331,0,0.075257541,0.0265482,0.031040526,0.082278615,0.027441229,0.036829121,1,0.035737418,8
759,0.008738339,0,0.077739176,0.02655683,0.031068812,0.082329969,0.027528591,0.036865884,1,0.033504082,8
782,0.008567653,0,0.074915058,0.026459126,0.03097427,0.082123779,0.027383754,0.036749669,1,0.033709159,8
784,0.015649455,0,0.137639562,0.079139051,0.056593323,0.150073037,0.050031276,0.069485646,0.85482012,1,8
791,0.00985241,0,0.086301595,1,0.035623949,0.09444458,0.031496166,0.042269473,0.180741971,0.038425546,8
797,0.008565964,0,0.074887815,0.026465242,0.030970613,0.082315114,0.027382884,0.036745031,1,0.033389237,8
805,0.008635123,0,0.075454209,0.026912551,0.031261519,0.085120446,0.027797934,0.037000709,1,0.037717386,8
812,0.009049349,0,0.079150527,0.029849369,0.032246323,0.103563141,0.029173176,0.037884743,1,0.040704279,8
844,0.302085376,0,0.098222785,0.03516337,0.040592078,0.111755465,0.037735763,0.048160458,1,0.057318313,8
849,0.008563565,0,0.074890887,0.026448259,0.030968428,0.0820904,0.027550837,0.03674298,1,0.03338723,8
866,0.008560519,0,0.074866909,0.026443688,0.030961874,0.082072078,0.027371692,0.036734905,1,0.033379774,8
881,0.008562146,0,0.074868763,0.02644459,0.030962943,0.082075044,0.027373616,0.036736322,1,0.0333813,8
889,0.008562038,0,0.074868502,0.026444014,0.030962894,0.082072583,0.027372758,0.036736412,1,0.033387039,8
893,0.008577351,0,0.07596424,0.026497062,0.030995673,0.082159473,0.027401769,0.036775344,1,0.033433522,8
905,0.008557874,0,0.074982027,0.027018268,0.030989092,0.082160324,0.027385907,0.036836633,1,0.033570008,8
908,0.008562964,0,0.074965128,0.026446099,0.030965672,0.082084081,0.027375216,0.036739706,1,0.033385602,8
911,0.008561885,0,0.074868827,0.026445538,0.030962826,0.082072805,0.02737268,0.036736408,1,0.033388833,8
915,0.008562165,0,0.074869741,0.026464875,0.030963393,0.082074691,0.02737321,0.036737007,1,0.033382499,8
922,0.008564834,0,0.075028966,0.026447365,0.03096739,0.082084908,0.027376765,0.036741742,1,0.033386224,8
933,0.008562004,0,0.074869636,0.026443979,0.030962769,0.082072229,0.027372643,0.03673629,1,0.033381233,8
938,0.008581674,0,0.077097936,0.026582404,0.031033635,0.082260112,0.027435311,0.036820371,1,0.033611444,8
944,0.008669878,0,0.074926065,0.026469208,0.030981739,0.082314838,0.02739597,0.036758763,1,0.033693591,8
959,0.008562254,0,0.074886774,0.026466962,0.030964191,0.082076699,0.027373878,0.036738392,1,0.033402844,8
965,0.00856271,0,0.074887493,0.026456511,0.030965286,0.082094711,0.027374859,0.036739232,1,0.033426567,8
969,0,0.979182951,0.141360544,0.037015491,0.09619629,0.152058656,0.03880834,0.058657207,1,0.051848867,8
987,0.00852086,0,0.075010817,0.027161553,0.030957633,0.082156278,0.027361709,0.037211282,1,0.033604832,8
1002,0.00856208,0,0.074868845,0.026455647,0.030963102,0.082073404,0.027372942,0.036736652,1,0.033382188,8
1012,0.008667648,0,0.075745943,0.036953439,0.031332263,0.083071604,0.027693086,0.037168164,1,0.035219876,8
1013,0.008562312,0,0.074877201,0.026445276,0.030972078,0.082077372,0.027374108,0.036738919,1,0.033434963,8
1016,0.008565047,0,0.074904518,0.026798448,0.030973899,0.08210646,0.027382488,0.036749803,1,0.03339651,8
1024,0.008562003,0,0.074868383,0.026443443,0.030962747,0.082072209,0.027372632,0.036736239,1,0.033382236,8
1027,0.00856202,0,0.074869014,0.026445724,0.030962853,0.082072555,0.027372724,0.036736361,1,0.033383133,8
1041,0.009712631,0,0.085022854,0.030066314,0.035138514,0.093174655,0.031051072,0.04178428,0.171889405,1,8
1042,0.00857207,0,0.075033269,0.026473014,0.030997245,0.083193876,0.027403229,0.03677719,1,0.033420375,8
1044,0.008563955,0,0.074971676,0.026529883,0.030968462,0.08209876,0.027378955,0.036742991,1,0.033388083,8
1047,0.008561991,0,0.074869149,0.026443743,0.030962738,0.082072157,0.027372623,0.036736232,1,0.033381129,8
1049,0.008566821,0,0.074910597,0.026460033,0.030980239,0.082118675,0.027388069,0.036761012,1,0.033959485,8
1053,0.008716207,0,0.075960776,0.026985222,0.036735991,0.087812749,0.029063669,0.037272949,1,0.037125222,8
1058,0.008564938,0,0.074969319,0.026450569,0.0309667,0.082083522,0.027376037,0.036740988,1,0.033433924,8
1082,0.008561563,0,0.074868481,0.026444064,0.030963072,0.082072159,0.027372262,0.036735862,1,0.033380945,8
1092,0.008568315,0,0.074923152,0.026561126,0.030985527,0.082761435,0.027392741,0.036763195,1,0.033413392,8
1098,0.008568343,0,0.07490648,0.026448931,0.030969662,0.082160647,0.027462316,0.036743733,1,0.03340908,8
1100,0.008557893,0,0.07488866,0.026479762,0.030965306,0.082161827,0.027373814,0.036741685,1,0.033571554,8
1102,0.008587019,0,0.075113635,0.026520944,0.031053407,0.085186282,0.027476086,0.03684381,1,0.033488129,8
1104,0.008561966,0,0.074868087,0.026443419,0.030962697,0.08207221,0.027372588,0.036736178,1,0.033381066,8
1130,0.008562085,0,0.074869149,0.026452653,0.030963031,0.082073287,0.027372883,0.036736576,1,0.033382385,8
1149,0.008561979,0,0.074867832,0.026443365,0.030962691,0.082072109,0.027372571,0.036736174,1,0.033381034,8
1161,0.014481536,0,0.433853135,0.341074623,0.049914509,0.132342804,0.044128099,0.059224413,1,0.053816318,8
1165,0.008931335,0,0.116846623,0.028947484,0.032290318,0.08559244,0.028546213,0.038311308,1,0.03754526,8
1179,0.008561992,0,0.074868156,0.026443518,0.030962722,0.082072188,0.027372618,0.036736203,1,0.033381272,8
1186,0.008562742,0,0.074880649,0.026454575,0.030965448,0.08208015,0.027375024,0.036739712,1,0.033457209,8
1204,0.0085668,0,0.075169616,0.026911618,0.030985145,0.082134214,0.027392033,0.036842836,1,0.033405179,8
1206,0.008562007,0,0.074868124,0.026445987,0.030962795,0.082072339,0.027372688,0.036736308,1,0.03338186,8
1217,0.012574933,0,0.109959315,0.039562218,0.04547443,0.192199138,0.04020201,0.05395368,1,0.445302895,8
1222,0.008570732,0,0.075237645,0.026458649,0.030977171,0.082110599,0.027385416,0.036759295,1,0.033516003,8
1227,0.008562032,0,0.074868533,0.02645021,0.03096298,0.082074849,0.027372823,0.036736497,1,0.03338176,8
1257,0.00870938,0,0.076775263,0.027570932,0.031306679,0.083023508,0.027675236,0.037583401,1,0.042665354,8
1271,0.008561987,0,0.074867923,0.026443863,0.030962713,0.082072224,0.027372607,0.036736198,1,0.033381145,8
1287,0.008489929,0,0.074849133,0.02689771,0.030906388,0.082054859,0.027313738,0.036685973,1,0.033347864,8
1301,1,0,0.080753683,0.029123263,0.033395911,0.103460471,0.03838067,0.039623142,0.06208175,0.03734689,8
1302,0.008561985,0,0.074868444,0.02644499,0.030962759,0.082072209,0.027372637,0.036736254,1,0.0333812,8
1305,0.008562186,0,0.074869777,0.026460344,0.030963465,0.08207486,0.027373272,0.036737085,1,0.033389561,8
1316,0.008563536,0,0.074879967,0.026596692,0.030967532,0.082085421,0.027376858,0.03674191,1,0.03339197,8
1323,0.008562102,0,0.074870913,0.026450444,0.030963081,0.082074709,0.027373335,0.036736624,1,0.033382296,8
1355,0.00877036,0,0.076690231,0.027090108,1,0.084330746,0.028111617,0.03763038,0.055592153,0.034322943,8
1364,0.008623267,0,0.075354152,0.026617766,0.031171355,0.084634603,0.031970477,0.036973889,1,0.033597662,8
1369,0.008562718,0,0.074886946,0.026504833,0.030965023,0.08207945,0.027374645,0.036738948,1,0.033384755,8
1401,0.008566672,0,0.075135125,0.026456289,0.030976942,0.082308474,0.027385214,0.036753148,1,0.033419766,8
1403,0.008592843,0,0.075145549,0.029616418,0.031074291,0.082368342,0.027471251,0.036868673,1,0.034018736,8
1417,0.008565529,0,0.075168236,0.02645136,0.030971449,0.08209707,0.02738034,0.036746566,1,0.033390483,8
1463,0.009632996,0,0.075499016,0.026666645,0.031224069,0.089391459,0.028176319,0.037045859,1,0.033892786,8
1481,0.01042785,0,0.088917709,0.188187846,0.03677298,0.127473757,0.032595486,0.043620744,1,0.040050461,8
1483,0.008562023,0,0.074869128,0.026444189,0.030962813,0.082072352,0.027372687,0.036736314,1,0.033383215,8
1487,0.00879867,0,0.076938343,0.027199332,0.03204026,0.084482763,0.028129297,0.037752044,1,0.061559756,8
1546,0.008562215,0,0.074869919,0.026470573,0.030963544,0.082074747,0.027373336,0.036737185,1,0.033382465,8
1550,0.008561966,0,0.074867828,0.026443351,0.030962707,0.082072065,0.027372588,0.036736182,1,0.033381049,8
1563,0,0.000831216,0.112155461,0.030250706,1,0.125784115,0.031936925,0.047657205,0.697815892,0.042180305,8
1575,0.008812792,0,0.077063489,0.045203395,0.031869705,0.089476865,0.028173998,0.037811735,1,0.040644569,8
1592,0.008565105,0,0.075094727,0.026451294,0.030969752,0.082099398,0.027379618,0.036744583,1,0.033393813,8
1603,0.008561884,0,0.074875973,0.026449512,0.030963158,0.082073898,0.02737298,0.036736537,1,0.033383132,8
1606,0.008568782,0,0.074930221,0.027046027,0.030987609,0.082144375,0.02739432,0.036765357,1,0.033609719,8
1624,0.008561979,0,0.074867911,0.02644384,0.030962722,0.082072111,0.027372612,0.036736197,1,0.033381488,8
1630,0.016270454,0,0.175224644,1,0.061267852,0.191303311,0.052326322,0.722092212,0.21015306,0.101080817,8
1632,0.008562105,0,0.074869072,0.026453059,0.030963205,0.082080686,0.02737304,0.036736786,1,0.0333816,8
1635,0.008566534,0,0.074907699,0.026725368,0.030983759,0.082311113,0.027387182,0.036755741,1,0.03346356,8
1637,0.008568137,0,0.074938719,0.026465331,0.030985548,0.082138641,0.027392262,0.036762614,1,0.034096174,8
1664,0.008601509,0,0.075699524,0.027307952,0.031330666,0.082995426,0.027632278,0.037106573,1,0.044618177,8
1672,0.008562537,0,0.074872637,0.026501686,0.030964674,0.082080204,0.027374341,0.036738523,1,0.033387555,8
1688,0.008563654,0,0.074887603,0.026450699,0.030969602,0.082090986,0.027378645,0.036750177,1,0.033609955,8
1689,0.008562911,0,0.074879184,0.026544082,0.030966093,0.082089913,0.027375893,0.036740211,1,0.033384732,8
1693,0.008563959,0,0.074908354,0.026457774,0.030969336,0.082132345,0.027378465,0.036744056,1,0.033526663,8
1709,0.008856162,0,0.077457627,0.028298998,0.032031777,0.084909589,0.028317344,1,0.0667734,0.039402662,8
1723,0.008562054,0,0.07486964,0.026451402,0.030962993,0.082072992,0.02737285,0.036736536,1,0.03338232,8
1746,0.008562422,0,0.07490482,0.02646953,0.030964429,0.082076725,0.02737412,0.036738238,1,0.03338293,8
1749,0.01249695,0,0.109287716,0.03889659,0.049877842,0.120110915,0.039955573,0.053801554,1,0.502998372,8
1752,0.008562165,0,0.074869432,0.026443997,0.030963368,0.082094991,0.027373187,0.036736967,1,0.033381769,8
1785,0.008584437,0,0.075167793,0.029156563,0.031052213,0.082313994,0.027451215,0.037080368,1,0.033502403,8
1804,0.015851957,0,0.075787695,0.026707045,0.031205885,0.082885557,0.027594851,0.037024335,1,0.033697541,8
1853,0.008620301,0,0.082900829,0.026887813,0.03119426,0.082698456,0.027576237,0.037012461,1,0.033631207,8
1869,0.008562077,0,0.074887227,0.026452196,0.030963713,0.082075928,0.027373348,0.036737298,1,0.033390146,8
1875,0.00856226,0,0.074870358,0.026474223,0.030963711,0.082074988,0.027373499,0.036737386,1,0.033384914,8
1887,0.006446809,0,0.073160834,0.025947571,0.029029204,0.080449946,0.02537075,0.03485489,1,0.031416493,8
1912,0.008508396,0,0.07484044,0.026396095,0.030912698,0.082028279,0.027321949,0.03668633,1,0.033331351,8
1920,0.01248167,0,0.109169715,0.065578176,0.04601914,0.137580429,0.039909987,0.054666502,0.459897397,1,8
1958,0.008981918,0,0.078600293,0.027748563,0.035099269,0.088981024,0.073105209,0.03855121,1,0.035028811,8
1970,0.008562324,0,0.074871465,0.026449715,0.030964159,0.082075779,0.027373734,0.036737733,1,0.033419202,8
1981,0.008562034,0,0.074869428,0.026445912,0.030962843,0.082072618,0.027372726,0.036736438,1,0.033382262,8
1991,0.011339429,0,0.114961901,0.048849716,0.040796836,0.109011044,0.036027328,1,0.254277236,0.124991507,8
2008,0.008562305,0,0.074870064,0.026446943,0.030962902,0.082073019,0.02737341,0.036736425,1,0.033381652,8
2009,0.008564091,0,0.075375002,0.026462135,0.030982823,0.082134015,0.027389518,0.036766951,1,0.03375434,8
2013,0.008562099,0,0.074879797,0.026443457,0.030962915,0.082072981,0.027372831,0.036736312,1,0.03338185,8
2047,0.008567758,0,0.074964127,0.026513743,0.030986873,0.082159777,0.027393712,0.036765519,1,0.034149851,8
2058,0.012260901,0,0.075510342,0.026896837,0.031193416,0.082837294,0.028956567,0.0370002,1,0.035240933,8
2070,0.032807931,0,0.097177239,0.027824867,0.032338477,0.08573751,0.029700197,0.038367504,1,0.035078165,8
2072,0.008562049,0,0.074868647,0.026451539,0.030962952,0.082072826,0.027372826,0.03673648,1,0.033381344,8
2083,0.008561984,0,0.074867941,0.026444604,0.030962737,0.082072248,0.027372627,0.036736229,1,0.033381217,8
2105,0.008554438,0,0.074866131,0.026442913,0.030956911,0.082123258,0.027368962,0.036730857,1,0.033376019,8
2114,0.008612877,0,0.075310265,0.026613937,0.031145974,0.087649873,0.027908085,0.036953273,1,0.034006377,8
2115,0.008562898,0,0.074882117,0.026547052,0.03096608,0.082081437,0.027375559,0.036740299,1,0.03338775,8
2126,0.008533346,0,0.074885245,0.026449782,0.030946057,0.082405934,0.02735505,0.036722284,1,0.03345738,8
2131,0.008562023,0,0.074868613,0.026443777,0.030962775,0.082072972,0.027372669,0.036736272,1,0.033382165,8
2148,0,0.108208652,0.075346485,0.020392039,0.03150172,0.083806341,0.021372258,0.032169152,1,0.030148595,8
2165,0.008512231,0,0.074827468,0.026423987,0.030917299,0.082040903,0.027325496,0.036692023,1,0.033334811,8
2166,0.008564122,0,0.074896099,0.026497734,0.030969701,0.082092467,0.027379333,0.036745688,1,0.033574607,8
2168,0.009256143,0,0.080792215,0.029442031,0.037484373,0.09283711,0.02955279,0.03964006,1,0.105764669,8
2177,0.008562602,0,0.074874822,0.026465825,0.030980558,0.08211126,0.027374657,0.03673906,1,0.033397722,8
2187,0.008565387,0,0.074888655,0.026480103,0.030971392,0.082290371,0.027423458,0.036746371,1,0.033398404,8
2196,0.010100138,0,0.16346245,0.131623212,0.036462583,0.097922545,0.032229883,0.043408624,1,0.039495593,8
2200,0.008562154,0,0.074872791,0.026450702,0.030963312,0.082074107,0.027373134,0.036737202,1,0.033390618,8
2201,0.008569081,0,0.074937768,0.02653876,0.03098786,0.082847125,0.027394837,0.03676603,1,0.03342965,8
2207,0.008833276,0,0.077216441,0.027290329,0.03193345,0.107128636,0.037013485,0.037885647,1,0.034425771,8
2215,0.008562989,0,0.074881628,0.026447717,0.030966173,0.082184776,0.027377525,0.036740301,1,0.033384797,8
2221,0.008567139,0,0.07494431,0.027010882,0.030995998,0.082179454,0.027396292,0.036771613,1,0.033801646,8
2223,0.008562015,0,0.074871583,0.026443746,0.030962845,0.082072481,0.027372722,0.036736362,1,0.033382781,8
2230,0.008568846,0,0.074948799,0.026474011,0.030999661,0.082159429,0.027398871,0.036772485,1,0.034420369,8
2233,0.008562307,0,0.074888323,0.026452215,0.030963568,0.082074362,0.027373374,0.03673725,1,0.033383597,8
2235,0.00857694,0,0.074999159,0.026645904,0.031016823,0.082215578,0.02742044,0.036800428,1,0.035031469,8
2238,0.008566819,0,0.074910253,0.026486101,0.030980231,0.082601972,0.027388307,0.036756971,1,0.033454932,8
2241,0.008562501,0,0.074915166,0.026462858,0.030964589,0.082077045,0.02737426,0.036738425,1,0.033383486,8
2260,0.008561991,0,0.074867952,0.026444796,0.030962748,0.082072474,0.027372638,0.03673623,1,0.033381106,8
2290,0.008562052,0,0.074877111,0.02644422,0.030962984,0.082072804,0.027372843,0.036736511,1,0.033381499,8
2307,0.008631147,0,0.076489131,0.030725909,0.031129579,0.082514787,0.027520131,0.036934178,1,0.033569713,8
2327,0.008561971,0,0.074867998,0.026443571,0.030962701,0.082072093,0.027372593,0.036736185,1,0.033381072,8
2328,0.008587128,0,0.074893534,0.026482225,0.030965465,0.08208059,0.027375268,0.036739319,1,0.03338779,8
2338,0.008568115,0,0.075539751,0.026481862,0.030982328,0.082125419,0.02738987,0.036763121,1,0.033405423,8
2347,0.008562456,0,0.074873823,0.026444796,0.030964393,0.082127557,0.027376142,0.036738199,1,0.033382879,8
2356,0.008562915,0,0.074876198,0.026462049,0.030966018,0.082081725,0.027375528,0.03674012,1,0.033474907,8
2357,0.008562003,0,0.074871138,0.026444296,0.030962797,0.082072348,0.027372677,0.036736306,1,0.033381173,8
2367,0.009273357,0,0.07585751,0.026638482,0.03118416,0.087535401,0.028437877,0.036992418,1,0.033688535,8
2385,0.008561976,0,0.074867938,0.026443361,0.030962694,0.082072041,0.027372592,0.036736172,1,0.033381072,8
2403,0.008568287,0,0.074922927,0.026486464,0.030985472,0.082140208,0.027392723,0.0367632,1,0.034109602,8
2425,0.008598744,0,0.07519982,0.026974355,0.03109598,0.082431404,0.027490182,0.036895685,1,0.037385117,8
2431,0.008568503,0,0.074960975,0.026889284,0.030987808,0.082135021,0.027393472,0.036764834,1,0.033705844,8
2453,0.008567648,0,0.075008844,0.026586675,0.030981548,0.082122904,0.027389214,0.036884539,1,0.033670417,8
2456,0.008561989,0,0.074868583,0.026443557,0.030962732,0.082072289,0.027372739,0.036736231,1,0.033381375,8
2471,0.008562054,0,0.074870306,0.026476983,0.03096411,0.082075004,0.027373342,0.036737374,1,0.033383757,8
2474,0.008597091,0,0.075216355,0.027238684,0.031321978,0.084239608,0.02748674,0.036895324,1,0.034913223,8
2480,0.008562205,0,0.074891461,0.0264462,0.030963593,0.082074542,0.027373382,0.036737272,1,0.033388002,8
2482,0.008563136,0,0.075012617,0.026452413,0.030967003,0.082083495,0.027376387,0.036741287,1,0.033385971,8
2497,0.008651228,0,0.076203472,0.028269829,0.031025863,0.082464625,0.027437474,0.036821647,1,0.034117815,8
2500,0.008613292,0,0.076673266,0.030821942,0.031137435,0.082554529,0.027528282,0.036943496,1,0.033577434,8
2523,0.0085649,0,0.074891842,0.02647886,0.030972632,0.082269921,0.027381354,0.036747935,1,0.033512864,8
2535,0.008591875,0,0.076374895,0.026573349,0.031052862,0.082643421,0.027452578,0.036843158,1,0.034710668,8
2553,0.008645979,0,0.085329781,0.026750109,0.031265911,0.08287594,0.02764123,0.037095929,1,0.033724661,8
2561,0.012335314,0,0.107866138,0.038121293,0.044608087,0.118978955,0.039435805,0.05292695,0.488030121,1,8
2571,0.008658392,0,0.075710718,0.026741993,0.031310812,0.093921937,0.027905757,0.037146531,1,0.033754056,8
2593,0.008562113,0,0.074869622,0.026458331,0.030963188,0.082073386,0.027373025,0.036736779,1,0.033382716,8
2606,0.00856218,0,0.074871529,0.026449696,0.03096411,0.082074604,0.027373176,0.036737045,1,0.033394588,8
2647,0.008563026,0,0.074879758,0.026450859,0.030966577,0.082199818,0.027376056,0.036740787,1,0.03338779,8
2650,0.008561981,0,0.074868448,0.026443404,0.030962725,0.082072124,0.027372614,0.036736225,1,0.033381711,8
2658,0.008565911,0,0.075099782,0.026508405,0.030975687,0.082118791,0.027384071,0.036752313,1,0.033549396,8
2673,0.008556938,0,0.074872751,0.026441655,0.030958428,0.082091334,0.027398924,0.036731626,1,0.033376963,8
2699,0.008551058,0,0.074926521,0.026478017,0.030973054,0.082117492,0.027371446,0.03674105,1,0.034080749,8
2706,0.008565697,0,0.074898596,0.026496958,0.030975512,0.082472239,0.027383947,0.036751262,1,0.033395522,8
2716,0.00887361,0,0.07761067,0.027418937,0.052488996,0.085079039,0.028373883,0.038776699,0.050163449,1,8
2727,0.008599392,0,0.075178023,0.030409703,0.03108826,0.082517606,0.027485694,0.036885334,1,0.033591691,8
2731,0.008571375,0,0.074950246,0.026472844,0.030997215,0.082999063,0.027665068,0.036776574,1,0.033417761,8
2735,0.008595254,0,0.075551999,0.027927428,0.031027585,0.082272777,0.027433651,0.036811285,1,0.033478273,8
2754,0.008562066,0,0.07486871,0.026445257,0.03096302,0.082076074,0.027372888,0.036736549,1,0.033386971,8
2768,0.011137343,0,0.097538908,0.034609009,0.333310779,0.107840518,0.03563709,0.048516754,1,0.050964967,8
2786,0.008562692,0,0.074868019,0.026443386,0.030962723,0.082072578,0.027372642,0.036736218,1,0.033381352,8
2792,0.009132405,0,0.079855938,0.028205203,0.0330255,0.153906016,0.029451645,0.039183627,1,0.035605463,8
2822,0.010182523,0,0.089040282,0.032960337,0.036823946,0.09789524,0.032553644,0.044482873,1,0.226387436,8
2829,0.00856491,0,0.075100861,0.026534503,0.030971872,0.082096499,0.027380709,0.036747066,1,0.033392561,8
2843,0.01061783,0,0.334367843,0.040541733,0.038569658,0.10241312,0.034086275,0.045998171,1,0.041661887,8
2866,0.009353858,0,0.085881889,0.033230669,0.035153809,0.225531451,0.045886664,0.041694733,1,0.037845596,8
2868,0.008562002,0,0.074868161,0.026443622,0.030962732,0.082072735,0.02737263,0.036736224,1,0.033381189,8
2872,0.008562441,0,0.074871863,0.02644483,0.030964358,0.082130128,0.027374086,0.036738156,1,0.033382842,8
2879,0.008994067,0,0.079619529,0.030966763,0.032531739,0.086476836,0.028758722,0.042330976,1,0.077784833,8
2888,0.008571813,0,0.075304833,0.027051367,0.030991264,0.082151012,0.027401917,0.036770241,1,0.033416819,8
2891,0.008562062,0,0.074868639,0.026449472,0.030963,0.082074057,0.027372828,0.036736518,1,0.033382945,8
2903,0.008563813,0,0.07488836,0.026658579,0.030969381,0.082090612,0.027378501,0.03674488,1,0.033388813,8
2916,0.008638059,0,0.075005022,0.026494481,0.031020552,0.083938276,0.027442123,0.036802993,1,0.033458051,8
2926,0.00856922,0,0.074944468,0.026596443,0.030986133,0.082691407,0.027392564,0.036762615,1,0.033405874,8
2929,0.00857026,0,0.074952586,0.027385538,0.030992462,0.082154645,0.027398907,0.036775295,1,0.033437466,8
2966,0.008534701,0,0.075564596,0.026850839,0.0311175,0.082643926,0.027497214,0.042229275,1,0.035666901,8
2970,0.008553187,0,0.076000899,0.027495687,0.031039822,0.082301067,0.027408251,0.036806948,1,0.033597738,8
2972,0.008563579,0,0.074887752,0.026449902,0.030967861,0.082085996,0.027527289,0.036742138,1,0.033387622,8
2979,0.023367355,0,0.139361845,0.050549962,0.057629282,1,0.050950152,0.068375964,0.978968825,0.088496035,8
2980,0.008562636,0,0.074875261,0.026469713,0.030964942,0.082083783,0.027374582,0.036738895,1,0.033423812,8
2986,0.008561981,0,0.07486801,0.026443398,0.0309627,0.08207207,0.027372602,0.036736186,1,0.033381307,8
2989,0.008562041,0,0.074868389,0.026443935,0.030962929,0.082079306,0.027372976,0.036736455,1,0.033381436,8
6,0.008770684,0,0.076675996,0.02708786,0.038916721,0.084054366,0.028033559,0.039391621,0.049350752,1,9
7,0.011710579,0,0.114038795,0.040828716,0.051804816,0.123657399,0.040334962,1,0.087414726,0.526895527,9
12,0.008694169,0,0.076021732,0.026857112,0.031480397,0.083337024,0.027794474,0.037636842,0.048926563,1,9
19,0.008714693,0,0.076203133,0.026935597,0.034258554,0.083536919,0.027860791,0.037394413,0.049043452,1,9
21,0.012175574,0,0.215715639,0.038240363,0.043957417,0.151156742,0.038747957,0.052011602,0.317135455,1,9
36,0.008690888,0,0.075995004,0.026841635,0.031429235,0.083307692,0.02778469,0.037318539,0.048909294,1,9
74,0.006994992,0,0.07723449,0.025951848,0.069759786,0.084867418,0.026921499,0.036927214,0.0493222,1,9
103,0.008693314,0,0.076016816,0.026850156,0.031684429,0.083338056,0.027792385,0.037300713,0.048972019,1,9
113,0.008723555,0,0.076289547,0.026953349,0.031624731,0.083626604,0.027890302,0.040005276,0.05029273,1,9
129,0.008691317,0,0.075998831,0.02689654,0.031430939,0.083311827,0.027786083,0.037316355,0.048911971,1,9
131,0.008691484,0,0.076000291,0.026917108,0.031431078,0.083313465,0.027786626,0.037317291,0.048912804,1,9
149,0.008694169,0,0.076024573,0.026889137,0.031511809,0.083342819,0.027795427,0.037610425,0.048930859,1,9
173,0.009950683,0,0.087062681,0.030807404,0.179576989,0.095807807,0.031825644,0.044293845,0.056151783,1,9
178,0.008692079,0,0.076005532,0.026845584,0.031434636,0.083484491,0.027788543,0.037295706,0.048916088,1,9
182,0.008702915,0,0.0761006,0.026881841,0.03287432,0.08342875,0.027823268,0.037349459,0.04897837,1,9
193,0.008691398,0,0.075998269,0.026843974,0.031464329,0.083329857,0.027785894,0.037307997,0.048912061,1,9
198,0.008704872,0,0.076087332,0.027533091,0.031577188,0.083580085,0.027818432,0.037334511,0.049267446,1,9
199,0.008693512,0,0.076018132,0.026850092,0.031752242,0.08333368,0.027793107,0.037310521,0.04893191,1,9
204,0.008705054,0,0.076015092,0.026865263,0.031568438,0.08332706,0.027790281,0.037330004,0.048936235,1,9
216,0.011176194,0,0.097735824,0.03458904,0.123386544,0.107144889,0.035722787,1,0.062898633,0.251178522,9
217,0.008694544,0,0.076093638,0.026954421,0.031897708,0.083385102,0.027803639,0.03746993,0.049018429,1,9
223,0.008692067,0,0.076005373,0.026971346,0.031443642,0.083344056,0.027788484,0.037297893,0.048917109,1,9
226,0.008691327,0,0.075998784,0.026842972,0.031501053,0.08332034,0.027786084,0.037291168,0.048912006,1,9
234,0.008757926,0,0.076385783,0.028162168,0.031590893,0.087434296,0.027925545,0.037629082,0.049187082,1,9
236,0.008693019,0,0.076013599,0.026853994,0.031618611,0.083328293,0.027791493,0.037384455,0.048921487,1,9
240,0.008690621,0,0.075992894,0.026840772,0.03142975,0.083305358,0.027783925,0.037288649,0.048907923,1,9
249,0.008696301,0,0.076042356,0.026858246,0.032075769,0.083359933,0.02780201,0.037337154,0.048940382,1,9
262,0.008698509,0,0.076061623,0.026865863,0.032361018,0.083380741,0.027809054,0.037322739,0.048952377,1,9
263,0.008721938,0,0.076270714,0.026944641,0.033978037,0.08366297,0.02788514,0.038458905,0.049220861,1,9
